C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_337.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_337.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_337.jpg,0,1,0,30.1903
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_415.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_415.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_415.jpg,0,1,0,30.19032
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_497.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_497.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_497.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_586.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_586.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_586.jpg,0,1,0,30.19025
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_672.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_672.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_672.jpg,0,1,0,30.19027
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_745.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_745.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_745.jpg,0,1,0,30.19032
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_862.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_862.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_862.jpg,0,1,0,30.19021
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_08_963.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_08_963.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_08_963.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_061.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_061.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_061.jpg,0,1,0,30.19031
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_127.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_127.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_127.jpg,0,1,0,30.19034
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_201.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_201.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_201.jpg,0,1,0,30.19031
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_273.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_273.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_273.jpg,0,1,0,30.19028
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_372.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_372.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_372.jpg,-0.15,1,0,30.18422
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_444.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_444.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_444.jpg,0,1,0,30.19034
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_514.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_514.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_514.jpg,0,1,0,30.19028
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_589.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_589.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_589.jpg,0,1,0,30.1903
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_667.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_667.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_667.jpg,0,1,0,30.19038
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_746.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_746.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_746.jpg,0,1,0,30.19032
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_826.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_826.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_826.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_905.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_905.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_905.jpg,-0.2,1,0,30.17987
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_09_985.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_09_985.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_09_985.jpg,0,1,0,30.19069
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_066.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_066.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_066.jpg,0,1,0,30.19005
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_151.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_151.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_151.jpg,0,1,0,30.19024
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_229.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_229.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_229.jpg,0,1,0,30.19028
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_329.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_329.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_329.jpg,-0.25,1,0,30.17551
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_420.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_420.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_420.jpg,0,1,0,30.19002
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_497.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_497.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_497.jpg,0,1,0,30.19024
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_578.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_578.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_578.jpg,0,1,0,30.19031
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_651.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_651.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_651.jpg,0,1,0,30.19031
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_728.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_728.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_728.jpg,0,1,0,30.19027
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_811.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_811.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_811.jpg,-0.2,1,0,30.18001
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_892.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_892.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_892.jpg,0,1,0,30.19072
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_10_970.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_10_970.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_10_970.jpg,0,1,0,30.19003
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_051.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_051.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_051.jpg,0,1,0,30.19022
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_131.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_131.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_131.jpg,0,1,0,30.1903
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_212.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_212.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_212.jpg,0,1,0,30.1903
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_293.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_293.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_293.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_377.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_377.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_377.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_455.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_455.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_455.jpg,0,1,0,30.19024
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_539.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_539.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_539.jpg,0,1,0,30.19029
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_648.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_648.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_648.jpg,0,1,0,30.1903
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_758.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_758.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_758.jpg,0,1,0,30.19027
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_868.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_868.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_868.jpg,0,1,0,30.19027
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_11_951.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_11_951.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_11_951.jpg,0,1,0,30.182
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_028.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_028.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_028.jpg,0,1,0,30.14013
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_098.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_098.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_098.jpg,0,1,0,30.18237
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_192.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_192.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_192.jpg,0,1,0,30.18114
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_264.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_264.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_264.jpg,0,1,0,30.18913
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_340.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_340.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_340.jpg,-0.2,1,0,30.17888
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_420.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_420.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_420.jpg,0,1,0,30.18953
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_492.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_492.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_492.jpg,0,1,0,30.18965
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_573.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_573.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_573.jpg,0,1,0,30.18987
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_646.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_646.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_646.jpg,0,1,0,30.18989
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_726.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_726.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_726.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_800.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_800.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_800.jpg,0,1,0,30.1899
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_873.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_873.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_873.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_12_950.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_12_950.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_12_950.jpg,0,1,0,30.1899
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_068.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_068.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_068.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_181.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_181.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_181.jpg,0,1,0,30.18994
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_275.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_275.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_275.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_347.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_347.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_347.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_444.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_444.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_444.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_528.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_528.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_528.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_612.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_612.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_612.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_694.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_694.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_694.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_790.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_790.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_790.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_871.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_871.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_871.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_13_959.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_13_959.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_13_959.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_042.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_042.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_042.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_136.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_136.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_136.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_233.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_233.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_233.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_343.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_343.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_343.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_449.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_449.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_449.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_514.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_514.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_514.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_610.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_610.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_610.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_688.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_688.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_688.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_769.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_769.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_769.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_860.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_860.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_860.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_14_941.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_14_941.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_14_941.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_024.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_024.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_024.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_110.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_110.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_110.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_198.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_198.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_198.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_278.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_278.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_278.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_365.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_365.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_365.jpg,0,1,0,30.18993
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_453.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_453.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_453.jpg,0,1,0,30.18992
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_545.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_545.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_545.jpg,0,1,0,30.18991
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_655.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_655.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_655.jpg,-0.25,1,0,30.17458
C:\Users\Atilla\PycharmProjects\P4\data\IMG\center_2021_07_05_09_37_15_752.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\left_2021_07_05_09_37_15_752.jpg,C:\Users\Atilla\PycharmProjects\P4\data\IMG\right_2021_07_05_09_37_15_752.jpg,0,1,0,30.18962
